,Product,Overall Stars,Number of Reviews,Price,Title of Review,Name,Individual Review,Location,Product Description,State,Review,Date
12961,"Fat Gripz Pro - The Simple Proven Way to Get Big Biceps & Forearms Fast (Winner of The Men’s Health Magazine Home Gym Award 2020) (2.25"" Outer Diameter)",4.7,12563,24.95,All the right pain for all the right gainz!,Phil Smith,5.0,United Kingdom,nan,Verified Purchase,"I've been using Fat Gripz for the past week or so during my recent workouts.  It's blatantly too early to notice gains but what I have noticed is the pump during each workout.  Such a simple addition to almost any piece of gym kit and, for me, it has enhanced my overall performance.  I have noticed that areas of my arms are 'activated' more than they were before during each set/ rep.In a nutshell, I really like these, the add something else to my workout.  We'll see what gains I get over the coming weeks and months.",2019-01-07
12962,"Fat Gripz Pro - The Simple Proven Way to Get Big Biceps & Forearms Fast (Winner of The Men’s Health Magazine Home Gym Award 2020) (2.25"" Outer Diameter)",4.7,12563,24.95,DONT FIT CERTAIN SIZE BARS!,Amazon Customer,2.0,United Kingdom,Colour: Blue / Black,Verified Purchase,really disappointed with this product.THEY DO NOT FIT 1INCH BARS!!well they do but there is a big gap! the bar inside just turns around constantly when doing curls..or slides from side to side when doing hammer curls..they really should state it doesnt fit certain size bars in the description..but they do look very well made and very sturdy,2019-08-30
12963,"Fat Gripz Pro - The Simple Proven Way to Get Big Biceps & Forearms Fast (Winner of The Men’s Health Magazine Home Gym Award 2020) (2.25"" Outer Diameter)",4.7,12563,24.95,The amazing fat gripz,Glenn,5.0,United Kingdom,Colour: Blue / Black,Verified Purchase,Excellent product. Really great to use. Feel the burn in your biceps instantly. You can definitely feel them working. Had a few questions for matt from fat gripz uk ( the seller) . He has been brilliant in answering all of those questions and helping me with my queries. A top man. Highly recommend these fat gripz and the company. Thank you.,2019-08-22
12964,"Fat Gripz Pro - The Simple Proven Way to Get Big Biceps & Forearms Fast (Winner of The Men’s Health Magazine Home Gym Award 2020) (2.25"" Outer Diameter)",4.7,12563,24.95,Must buy!,Will Owen,4.0,United Kingdom,Colour: Blue / Black,Verified Purchase,"Great fatgripz to increase the size of your dumbbell size etc, feels great on your hands and muscles, can feel it activate muscles you didn’t know you had!",2021-03-15
12965,"Fat Gripz Pro - The Simple Proven Way to Get Big Biceps & Forearms Fast (Winner of The Men’s Health Magazine Home Gym Award 2020) (2.25"" Outer Diameter)",4.7,12563,24.95,Worth investing in,Daniel McAllister,5.0,United Kingdom,Colour: Blue / Black,Verified Purchase,Fantastic for building hypertrophy in all muscle groups in the arm.... it develops grip strength and forces you to utilise stabilising muscles.You will need to reduce normal lifting weight by10-20% in Oder to use. I’d recommend that you use every other upper body training session.,2019-08-06
12966,"Fat Gripz Pro - The Simple Proven Way to Get Big Biceps & Forearms Fast (Winner of The Men’s Health Magazine Home Gym Award 2020) (2.25"" Outer Diameter)",4.7,12563,24.95,Great new challenge,John Nash,5.0,United Kingdom,Colour: Blue / Black,Verified Purchase,"I'm training with limited equipment, with gyms being closed, and using these adds a new dimension to training and make lighter weights more challenging. Arms have been sore since using them, great for building grip strength, forearm size and doing grip work like this tends to help me with elbow tendonitis.  Will continue to use them when gyms reopen. Also, can't see them wearing out.",2021-01-15
12967,"Fat Gripz Pro - The Simple Proven Way to Get Big Biceps & Forearms Fast (Winner of The Men’s Health Magazine Home Gym Award 2020) (2.25"" Outer Diameter)",4.7,12563,24.95,Incredible. Don't go for the knock-offs!,Benjamin,5.0,United Kingdom,Colour: Blue / Black,Verified Purchase,"Literally changes the game is training arms, seriously helps turn 2 dumbells into a full arm workout. Can be used on all sorts aswell, bands, pull up bars, barbells etc. With serious effects/more burn and even better mind-muscle connection. Will be looking to get the bigger ones in a few months. You do not want to get the cheaper versions of these; nothing comes close!! 5 stars for sure",2020-04-22
12968,"Fat Gripz Pro - The Simple Proven Way to Get Big Biceps & Forearms Fast (Winner of The Men’s Health Magazine Home Gym Award 2020) (2.25"" Outer Diameter)",4.7,12563,24.95,Popeyes forearms are soon to be yours,Rhys Brindley,5.0,United Kingdom,Colour: Blue / Black,Verified Purchase,"You may have to drop the weight for your lifts, but after a while, with a vice like grip, your strength will increase, look up Zach Even-Esh, jailhouse strong (Josh Bryant), and Dinosaur training by Brooks D. Kubik for awesome training methods that include grip training",2021-08-15
12969,"Fat Gripz Pro - The Simple Proven Way to Get Big Biceps & Forearms Fast (Winner of The Men’s Health Magazine Home Gym Award 2020) (2.25"" Outer Diameter)",4.7,12563,24.95,Not cheap but a game changer,kraig handley,5.0,United Kingdom,nan,Verified Purchase,Ok so not cheap ill admit but WOW these make a real difference. You don't have to lift massive weight to get activation on muscle plus it feels like it hits a different depth of muscle.,2020-04-30
12970,"Fat Gripz Pro - The Simple Proven Way to Get Big Biceps & Forearms Fast (Winner of The Men’s Health Magazine Home Gym Award 2020) (2.25"" Outer Diameter)",4.7,12563,24.95,Excellent workmanship,Keith James,5.0,United Kingdom,Colour: Blue / Black,Verified Purchase,"Savage. Fat Gripz well made, heavy duty material. Increased thickness will increase your gains. This is my second pair. Well with the money.",2021-07-31
12971,"Fat Gripz Pro - The Simple Proven Way to Get Big Biceps & Forearms Fast (Winner of The Men’s Health Magazine Home Gym Award 2020) (2.25"" Outer Diameter)",4.7,12563,24.95,Build forearms like Popeye the Sailor!,Gleb A.,5.0,United Kingdom,nan,Verified Purchase,"I find this gripz the best product for building  forearms and grip strength! You may add this grips on most of the equipment in the gym. For pull ups, traps exercises and deadlift, last one especially blow my arms every time I'm doing it. Have a try and you will enjoy it! Just great quality product and got nothing else to say! Can't wait to try red (bigger ones)!",2019-02-10
12972,"Fat Gripz Pro - The Simple Proven Way to Get Big Biceps & Forearms Fast (Winner of The Men’s Health Magazine Home Gym Award 2020) (2.25"" Outer Diameter)",4.7,12563,24.95,Love these!,S,5.0,United Kingdom,Colour: Blue / Black,Verified Purchase,"I bought these for my 15 year old son. He loves them, says they are easy to use, effective and give a great pump.",2021-02-13
12973,"Fat Gripz Pro - The Simple Proven Way to Get Big Biceps & Forearms Fast (Winner of The Men’s Health Magazine Home Gym Award 2020) (2.25"" Outer Diameter)",4.7,12563,24.95,You are litterally buying gains!!,Ross P,5.0,United Kingdom,Colour: Blue / Black,Verified Purchase,"Does exactly as it claims, i struggle with my normal weights using fat grips (standard blue ones) and now when i don't use them i  can easily lift the next weight up (additional 2.5kg) during a bicep workout. Worth the money and you WILL notice the gains. Buy some, you won't regret it",2021-03-20
12974,"Fat Gripz Pro - The Simple Proven Way to Get Big Biceps & Forearms Fast (Winner of The Men’s Health Magazine Home Gym Award 2020) (2.25"" Outer Diameter)",4.7,12563,24.95,Extremely high quality,KVC,5.0,United Kingdom,Colour: Blue / Black,Verified Purchase,"I got these and the extreme version. Both extremely high quality. These are probably better suited for the general population, the extremes are quite a bit larger. Regardless, i'd recommend both. But if you have a single choice get these. I suppose the slimmer ones are also superbly made. I'll probably get them at some point and use them for higher intensity exercises such as pullups and dumbell rows. These are probably best for curls, deloading/warming up deadlifts, deloading/warming up rows.",2019-11-18
12975,"Fat Gripz Pro - The Simple Proven Way to Get Big Biceps & Forearms Fast (Winner of The Men’s Health Magazine Home Gym Award 2020) (2.25"" Outer Diameter)",4.7,12563,24.95,Feel the forearm burn,A. J. Rabet,5.0,United Kingdom,nan,Verified Purchase,"What can one say other than put these grips onto dumbbells or barbells and then exercise as you would normally - there will be 3 results;

• You will need to reduce the weight you are lifting or the number of reps being performed
• Your forearms will start hurting
• Finally you will start having forearms like Popeye

Perhaps a tad overpriced but the results are there to gauge when you remove the grips. I especially notice this when doing body rows or pull ups with and without so to speak,",2014-02-05
12976,"Fat Gripz Pro - The Simple Proven Way to Get Big Biceps & Forearms Fast (Winner of The Men’s Health Magazine Home Gym Award 2020) (2.25"" Outer Diameter)",4.7,12563,24.95,Gym back MUST!!,Amazon Customer,5.0,United Kingdom,Colour: Blue / Black,Verified Purchase,Bought these to help build my grip strength. Without a doubt they work. Forearms were burning after a few sets 💪 highly recommended getting these if your grip is a issue,2020-09-06
12977,"Fat Gripz Pro - The Simple Proven Way to Get Big Biceps & Forearms Fast (Winner of The Men’s Health Magazine Home Gym Award 2020) (2.25"" Outer Diameter)",4.7,12563,24.95,Awesome bits of kit,Vincent Cousins,5.0,United Kingdom,Colour: Blue / Black,Verified Purchase,"Great addition to add these to my training, good for training in grip strength, add these to dumbells or barbell.Well made, strong and look pretty cool.",2022-01-04
12978,"Fat Gripz Pro - The Simple Proven Way to Get Big Biceps & Forearms Fast (Winner of The Men’s Health Magazine Home Gym Award 2020) (2.25"" Outer Diameter)",4.7,12563,24.95,Good but no miracle and very over priced.,Matt,3.0,United Kingdom,nan,Verified Purchase,"bit of an impulse buy, i would encourage others to visit the fat gripz web site before ordering. Yes they challenge your grip a lot more by nature of being fatter than a standard bar but this really only seems to work on pull exercises rather than pushing (for example for me they made flat bench dumb bells easier).As for moving them between weights/machines this gets really tedious, they now live on my pull up bar in the garage and never move.",2014-10-21
12979,"Fat Gripz Pro - The Simple Proven Way to Get Big Biceps & Forearms Fast (Winner of The Men’s Health Magazine Home Gym Award 2020) (2.25"" Outer Diameter)",4.7,12563,24.95,Excellent,Brioche,5.0,United Kingdom,Colour: Blue / Black,Verified Purchase,"I was really sceptical about buying this product but decided to go ahead & give it a go. I must say that I am very impressed with the quality of the product, the impact so far & the after sales service..I would certainly recommend this product. I just wish I had gone for it sooner.",2020-04-23
12980,"Fat Gripz Pro - The Simple Proven Way to Get Big Biceps & Forearms Fast (Winner of The Men’s Health Magazine Home Gym Award 2020) (2.25"" Outer Diameter)",4.7,12563,24.95,Simply brilliant,Mikey,5.0,United Kingdom,nan,Verified Purchase,"Pain pain pain but damn you feel these things working your arms like never before. Many reviews mention arms gains but don't forget, the fat grips improve your overall grip strength like nothing else can so when you do other lifts like dead lifts, wide grip lat pull downs or t-bar row to name but a few... You have a much better grip and don't give it up as easy as you use to so you lift heavier for longer and get the gains you want. These things really do change your whole body and not just your arms.",2013-12-13
12981,"Fat Gripz Pro - The Simple Proven Way to Get Big Biceps & Forearms Fast (Winner of The Men’s Health Magazine Home Gym Award 2020) (2.25"" Outer Diameter)",4.7,12563,24.95,High quality Fat Gripz,A G.,5.0,United Kingdom,Colour: Blue / Black,Verified Purchase,High quality grip. Easy to use. Exactly what I was looking for as I was wary of the durability of the cheaper ones on Amazon. These should last a long time. Highly recommend this product.,2021-07-21
12982,"Fat Gripz Pro - The Simple Proven Way to Get Big Biceps & Forearms Fast (Winner of The Men’s Health Magazine Home Gym Award 2020) (2.25"" Outer Diameter)",4.7,12563,24.95,These fat gripz are amazing!!!,Pete G,5.0,United Kingdom,Colour: Blue / Black,Verified Purchase,"What a fantastic product, followed the instructions implicitly by dropping the weight I was lifting to half the amount, was a bit sceptical at first but after the first session my arms felt like they’d worked harder than they have in a long while, will definitely be buying more",2019-09-25
12983,"Fat Gripz Pro - The Simple Proven Way to Get Big Biceps & Forearms Fast (Winner of The Men’s Health Magazine Home Gym Award 2020) (2.25"" Outer Diameter)",4.7,12563,24.95,Really robust product,Patrick Foyle,5.0,United Kingdom,Colour: Blue / Black,Verified Purchase,"The Fat Gripz have really brought a new dimension to my training since I got them recently.  Already I can really feel parts of forearm activating. As a product that is designed to challenge and strengthen grip and stimulate secondary  muscles, its inherently uncomfortable to use, but taking this into account it's a really well designed easy to use product.",2020-07-23
12984,"Fat Gripz Pro - The Simple Proven Way to Get Big Biceps & Forearms Fast (Winner of The Men’s Health Magazine Home Gym Award 2020) (2.25"" Outer Diameter)",4.7,12563,24.95,Clearly good quality,C W.,5.0,United Kingdom,Colour: Blue / Black,Verified Purchase,"Fits well in the hand. Can definitely feel the forearms and wrists working hard. Easy enough to move between weights, without being too easy that you'll think they will fall off.",2020-07-20
12985,"Fat Gripz Pro - The Simple Proven Way to Get Big Biceps & Forearms Fast (Winner of The Men’s Health Magazine Home Gym Award 2020) (2.25"" Outer Diameter)",4.7,12563,24.95,Number 1,Dog,5.0,United Kingdom,Colour: Blue / Black,Verified Purchase,Best gripz on the market by far.Constant user of fat gripz.Never seen without them in my gym.Wish I had a pair for every dumbbell I own at home. Don't hesitate buy them now the forearm and grip gains are incredible I'm always being complimented on my forearms and always recommend FATGRIPZ,2019-07-08
12986,"Fat Gripz Pro - The Simple Proven Way to Get Big Biceps & Forearms Fast (Winner of The Men’s Health Magazine Home Gym Award 2020) (2.25"" Outer Diameter)",4.7,12563,24.95,Epic pumps. Feels FANTASTIC.,s a j warren,5.0,United Kingdom,Colour: Blue / Black,Verified Purchase,"After my first arm session with these I couldn't get into Sainsbury's afterwards because the staff thought I was carrying two PYTHONS. Also great for bench, BOR, pull downs. Great value, huge pump.",2021-05-02
12987,"Fat Gripz Pro - The Simple Proven Way to Get Big Biceps & Forearms Fast (Winner of The Men’s Health Magazine Home Gym Award 2020) (2.25"" Outer Diameter)",4.7,12563,24.95,GAINS 😎,Josh,5.0,United Kingdom,Colour: Blue / Black,Verified Purchase,"I’ve had these for a year for my barbell, then I decided to buy them for my dumbbell set I have 😊(I was thinking between the extreme ones or these middle grip ones)Already seeing the gains in my arms, I go in the gym Monday, and off Tuesday. On off on off (rest after gym the previous day)",2021-03-06
12988,"Fat Gripz Pro - The Simple Proven Way to Get Big Biceps & Forearms Fast (Winner of The Men’s Health Magazine Home Gym Award 2020) (2.25"" Outer Diameter)",4.7,12563,24.95,A** product and highly recommended,Amazon Customer,5.0,United Kingdom,Colour: Blue / Black,Verified Purchase,Been using these in various different workouts for the past week and I can feel a big difference in the burn in my forearms and biceps they feel completely engaged. The feeling reminds me of when I first started doing weights. Cant wait to see the results after a couple of weeks. This product is definitely highly recommended.,2020-05-15
12989,"Fat Gripz Pro - The Simple Proven Way to Get Big Biceps & Forearms Fast (Winner of The Men’s Health Magazine Home Gym Award 2020) (2.25"" Outer Diameter)",4.7,12563,24.95,Off-Brand Application!,Caleb Shaw,5.0,United Kingdom,Colour: Blue / Black,Verified Purchase,"These things have completely changed the way I exercise, although not necessarily for the reason they are meant for. I'm autistic and have a boatload of sensory issues, plus my hands are also double jointed/have kinda weak joints. I could never deal with the sensation of thin metal bars rolling around my palm and often wound up readjusting them without thinking and buggering up the tendons. These have COMPLETELY changed that - it's actually *comfortable* to hold them. God - I don't think I've ever actually *enjoyed* weight lifting before now. WOOP.",2019-09-09
12990,"Fat Gripz Pro - The Simple Proven Way to Get Big Biceps & Forearms Fast (Winner of The Men’s Health Magazine Home Gym Award 2020) (2.25"" Outer Diameter)",4.7,12563,24.95,Must have gear,Kris,5.0,United Kingdom,Colour: Blue / Black,Verified Purchase,Quality lifting gear just great quality in every aspect! A must have for anyone who weight trains. Love mine and regret not getting something like this sooner.,2021-01-20
12991,"Fat Gripz Pro - The Simple Proven Way to Get Big Biceps & Forearms Fast (Winner of The Men’s Health Magazine Home Gym Award 2020) (2.25"" Outer Diameter)",4.7,12563,24.95,OG Grip Trainer,Reening,5.0,United Kingdom,nan,Verified Purchase,"Forearms were burning up while working out and  were sore for days! Then after recovering, tried to deadlift and managed to grip the bar better leading to a surprisingly satisfying workout session. This is the OG of grip accessories.",2018-10-09
12992,"Fat Gripz Pro - The Simple Proven Way to Get Big Biceps & Forearms Fast (Winner of The Men’s Health Magazine Home Gym Award 2020) (2.25"" Outer Diameter)",4.7,12563,24.95,Doesn’t make my hammer curls any harder,George kenny,1.0,United Kingdom,nan,Verified Purchase,One star from me as the claims you need to lift lighter/ it makes exercises hard. For me it didn’t I am still doing the same weight on my hammer curls. No extra pain or difficulty had been experienced. Seems to do nothing. Will see in a few weeks if it shows any difference on my arms.’but from my first workout a one star due to claims made.,2018-05-13
12993,"Fat Gripz Pro - The Simple Proven Way to Get Big Biceps & Forearms Fast (Winner of The Men’s Health Magazine Home Gym Award 2020) (2.25"" Outer Diameter)",4.7,12563,24.95,A gym must have,Melwing28,5.0,United Kingdom,nan,Verified Purchase,"Without a doivt this is a great product and for a great price!Can be used for many exercies, whether on a bar or free weight or cable machine.Awesome for working on grip and forarms.Would definately recommend these to anyone",2018-05-31
12994,"Fat Gripz Pro - The Simple Proven Way to Get Big Biceps & Forearms Fast (Winner of The Men’s Health Magazine Home Gym Award 2020) (2.25"" Outer Diameter)",4.7,12563,24.95,Fat grips,Gavin king,5.0,United Kingdom,Colour: Blue / Black,Verified Purchase,"Great bit of kit, easy to use and could feel the difference within a week.",2020-02-15
12995,"Fat Gripz Pro - The Simple Proven Way to Get Big Biceps & Forearms Fast (Winner of The Men’s Health Magazine Home Gym Award 2020) (2.25"" Outer Diameter)",4.7,12563,24.95,Big hands? Right for you!,Reza,5.0,United Kingdom,nan,Verified Purchase,"If you have big hands, I'd recommend this. My fingers dig into my palms when lifting with bars. With this you  can easily grip the bar without any problems. It's reduced my max weight, but it's working the right muscles now. Don't forget to work your forearms though!",2018-06-13
12996,"Fat Gripz Pro - The Simple Proven Way to Get Big Biceps & Forearms Fast (Winner of The Men’s Health Magazine Home Gym Award 2020) (2.25"" Outer Diameter)",4.7,12563,24.95,Grip strength,Mr. H. Woldemichael,5.0,United Kingdom,Colour: Blue / Black,Verified Purchase,"Loved how it feels
Colourway on point
Transformed my grip strength through the roof.

One of my favourite purchases",2019-06-13
12997,"Fat Gripz Pro - The Simple Proven Way to Get Big Biceps & Forearms Fast (Winner of The Men’s Health Magazine Home Gym Award 2020) (2.25"" Outer Diameter)",4.7,12563,24.95,Makes a big difference to all sorts of upper-body exercises,Amazon Customer,5.0,United Kingdom,Colour: Blue / Black,Verified Purchase,Very sturdy and solid. I felt the difference when using in training immediately. I'm only in my first week of using them in the gym but my arms and hands feel like they've been worked more intensely than usual. Recommended.,2019-09-10
12998,"Fat Gripz Pro - The Simple Proven Way to Get Big Biceps & Forearms Fast (Winner of The Men’s Health Magazine Home Gym Award 2020) (2.25"" Outer Diameter)",4.7,12563,24.95,"Solids block, foreams do burn after few reps!",Alberto,5.0,United Kingdom,Colour: Blue / Black,Verified Purchase,"Solidly built, it really makes it harder to grab the weights, and forearms burn after 3 series! Highly recommended",2020-10-31
12999,"Fat Gripz Pro - The Simple Proven Way to Get Big Biceps & Forearms Fast (Winner of The Men’s Health Magazine Home Gym Award 2020) (2.25"" Outer Diameter)",4.7,12563,24.95,Couldn't go back to lifting without them,El Yanqui,5.0,United Kingdom,nan,Verified Purchase,"These are a must-have in my opinion. I use them on every barbell exercise except squats. I use them on my warmup sets for deadlifts and barbell rows and they have definitely increased my grip strength. On barbell presses and bench presses, I find they remove some pressure on my wrists, allowing me to increase my weights without pain.They easily slide over a lot of pull-up bars and combined with using them for barbell curls, my arms are noticeably thicker.",2014-01-20
13000,"Fat Gripz Pro - The Simple Proven Way to Get Big Biceps & Forearms Fast (Winner of The Men’s Health Magazine Home Gym Award 2020) (2.25"" Outer Diameter)",4.7,12563,24.95,Just buy them they are awesome.,Fisher,5.0,United Kingdom,nan,Verified Purchase,"Fat grips are one of the best bits of training kit I have purchased, I have the blue and the smaller 1.75” version you notice them working from day one, I borrowed the blue ones from a gym buddy for a couple of weeks to see if I liked them they are now an essential part of my training I think that every one should give them a try.",2018-10-09
13001,"Fat Gripz Pro - The Simple Proven Way to Get Big Biceps & Forearms Fast (Winner of The Men’s Health Magazine Home Gym Award 2020) (2.25"" Outer Diameter)",4.7,12563,24.95,but i have found them excellent to use,john,5.0,United Kingdom,nan,Verified Purchase,"Didn't know what to expect with these,but i have found them excellent to use.I have shoulder and elbow injuries and struggle on certain exercises.However,as soon as i used the fat gripz i didn't experience any injury pain anywhere which has made my workouts enjoyable again.You do need to reduce the weight you are lifting but i get a much better burn and pump. I use them on most exercises and would not be without them.",2014-12-17
13002,"Fat Gripz Pro - The Simple Proven Way to Get Big Biceps & Forearms Fast (Winner of The Men’s Health Magazine Home Gym Award 2020) (2.25"" Outer Diameter)",4.7,12563,24.95,gains,Mark Wilkinson,5.0,United Kingdom,Colour: Blue / Black,Verified Purchase,Had these a few days and absolutely loving them started to notice a difference and quite confident that over all will see a big gains in a few weeks mixing it up in my training program 💪,2020-05-31
13003,"Fat Gripz Pro - The Simple Proven Way to Get Big Biceps & Forearms Fast (Winner of The Men’s Health Magazine Home Gym Award 2020) (2.25"" Outer Diameter)",4.7,12563,24.95,"Meh, maybe my body sucks",Charlie Turner,3.0,United Kingdom,nan,Verified Purchase,"Meh, I might have been the victim of a marketing scam. They certainly make exercises that require your grip strength harder, but I haven't found them helping my plateau problem. It could be other things with my technique going wrong, but after 4 months of use, I've not noticed much difference in my performance.",2015-12-18
13004,"Fat Gripz Pro - The Simple Proven Way to Get Big Biceps & Forearms Fast (Winner of The Men’s Health Magazine Home Gym Award 2020) (2.25"" Outer Diameter)",4.7,12563,24.95,Superb training tool,Real Fitness Uk,5.0,United Kingdom,Colour: Blue / Black,Verified Purchase,Superb addition to my arm strength training. Fit on Olympic bars really well and make your forearms really burn.Highly recommend them.,2020-06-09
13005,"Fat Gripz Pro - The Simple Proven Way to Get Big Biceps & Forearms Fast (Winner of The Men’s Health Magazine Home Gym Award 2020) (2.25"" Outer Diameter)",4.7,12563,24.95,Really works,Ale,5.0,United Kingdom,nan,Verified Purchase,"These really do work! I was skeptical, but somehow that wider grip not only makes your weights heavier (saving a bit of money if you've plateaued) but it works your arms in a whole new year. It is worth noting that they're designed for a 1 inch bar, so if you have a dumbbell with a rubber grip already on these won't fit around properly.",2016-04-21
13006,"Fat Gripz Pro - The Simple Proven Way to Get Big Biceps & Forearms Fast (Winner of The Men’s Health Magazine Home Gym Award 2020) (2.25"" Outer Diameter)",4.7,12563,24.95,Great addition to my gym equipment.,Amazon Customer,5.0,United Kingdom,Colour: Blue / Black,Verified Purchase,Used a few times now in varied workouts and find them great.I train at home and have found them useful to add variation into sets.For those who train at public gyms they’d be handy because it’s like having your own handles/bars without worrying about who’s touched them previously.,2021-05-27
13007,"Fat Gripz Pro - The Simple Proven Way to Get Big Biceps & Forearms Fast (Winner of The Men’s Health Magazine Home Gym Award 2020) (2.25"" Outer Diameter)",4.7,12563,24.95,Quality,joseph,5.0,United Kingdom,Colour: Blue / Black,Verified Purchase,Why I didn't buy these earlier I don't know but I could potentially rip a demon apart.,2021-05-14
13008,"Fat Gripz Pro - The Simple Proven Way to Get Big Biceps & Forearms Fast (Winner of The Men’s Health Magazine Home Gym Award 2020) (2.25"" Outer Diameter)",4.7,12563,24.95,Great around strength tool.,Ronnie Stephen,5.0,United Kingdom,Colour: Blue / Black,Verified Purchase,"Great grip tool! Makes even the lightest weight that little bit tougher. Wide grip makes forearms work more than usual, encouraging size and strength gains. Perfect for all different disciplines of lifting. Great for anyone looking to get stronger/bigger arms orthe grip to pull heavy weights without straps.",2020-08-14
13009,"Fat Gripz Pro - The Simple Proven Way to Get Big Biceps & Forearms Fast (Winner of The Men’s Health Magazine Home Gym Award 2020) (2.25"" Outer Diameter)",4.7,12563,24.95,Amazing tool to boost your grip strength,Amazon Customer,5.0,United Kingdom,nan,Verified Purchase,"Amazing tool to boost your grip strength. I use it on pretty much any exercise that requires grip although I haven't worked up the courage to put it into my deadlifts or chin ups yet! Bench press, bench pull, curls etc all get the Fat Gripz. It also really helped me to get past the 100kg plateau on the bench which was my max for a long time, building back to that point using these meant that when they come off, I was able to sail past it. Can't recommend them enough.",2016-10-26
13010,"Fat Gripz Pro - The Simple Proven Way to Get Big Biceps & Forearms Fast (Winner of The Men’s Health Magazine Home Gym Award 2020) (2.25"" Outer Diameter)",4.7,12563,24.95,Recommend them,Amazon Customer,5.0,United Kingdom,Colour: Blue / Black,Verified Purchase,Never used them before and already feeling much stronger on my forearm. Can get a nice bicep pump and really focus on bicep contraction without huge amount of weigth.The quality of product is good and comfortable,2020-05-27
13011,"Fat Gripz Pro - The Simple Proven Way to Get Big Biceps & Forearms Fast (Winner of The Men’s Health Magazine Home Gym Award 2020) (2.25"" Outer Diameter)",4.7,12563,24.95,Worth every penny!!!,charlie newberry,5.0,United Kingdom,Colour: Blue / Black,Verified Purchase,Used fat gripz many years ago when I used to train with a friend. Got back into the gym recently and had to buy some for myself. Best addition to any training session. The burn you feel through your forearm is unreal. Highly recommend to anyone who wants to add an extra burn to their workouts! 5 star equipment!!!,2021-05-13
13012,"Fat Gripz Pro - The Simple Proven Way to Get Big Biceps & Forearms Fast (Winner of The Men’s Health Magazine Home Gym Award 2020) (2.25"" Outer Diameter)",4.7,12563,24.95,Great addition to anyone's kit that is serious about growing their arms,Heru,5.0,United Kingdom,nan,Verified Purchase,Great product. Got one set for me as I'd hit a plateau with arm work and I grabbed another smaller set for use with my clients and their functional movement workouts. Instantly feel a difference,2019-04-19
13013,"Fat Gripz Pro - The Simple Proven Way to Get Big Biceps & Forearms Fast (Winner of The Men’s Health Magazine Home Gym Award 2020) (2.25"" Outer Diameter)",4.7,12563,24.95,"Grips fit well, easy to use",Gavin,5.0,United Kingdom,Colour: Blue / Black,Verified Purchase,Feel comfortable but too early to say if they will bring up my lagging biceps,2022-01-09
13014,"Fat Gripz Pro - The Simple Proven Way to Get Big Biceps & Forearms Fast (Winner of The Men’s Health Magazine Home Gym Award 2020) (2.25"" Outer Diameter)",4.7,12563,24.95,Bring back the black one series,Mark m.,1.0,United Kingdom,Colour: Blue / Black,Verified Purchase,Had to buy 2 pairs as I could not buy black and blue different sizes etc.,2021-04-08
13015,"Fat Gripz Pro - The Simple Proven Way to Get Big Biceps & Forearms Fast (Winner of The Men’s Health Magazine Home Gym Award 2020) (2.25"" Outer Diameter)",4.7,12563,24.95,Too small and tight,Wheels of Steel,1.0,United Kingdom,Colour: Blue / Black,Verified Purchase,So difficult to get them on a bar. Gave up and returned.,2020-02-15
13016,"Fat Gripz Pro - The Simple Proven Way to Get Big Biceps & Forearms Fast (Winner of The Men’s Health Magazine Home Gym Award 2020) (2.25"" Outer Diameter)",4.7,12563,24.95,Fat gripz,Deelicious,5.0,United Kingdom,Colour: Blue / Black,Verified Purchase,"Very good product, arrived promptly and really good addition to our workout - certainly feel the difference and noticed improvements as well",2020-02-02
13017,"Fat Gripz Pro - The Simple Proven Way to Get Big Biceps & Forearms Fast (Winner of The Men’s Health Magazine Home Gym Award 2020) (2.25"" Outer Diameter)",4.7,12563,24.95,Shoulder Saver!!!!,Adam,5.0,United Kingdom,nan,Verified Purchase,Quite possibly the best product I have ever bought for the gym! It is advertised as the ultimate arm builder however I would call it the ultimate shoulder saver. I now use these on all my push lifts. They have completely removed my shoulder pain from overhead pressing and flat/incline bench. They seem to hit your forearms/triceps just doing your standard lifts and even within only one week there is a more noticeable fullness in my arms. My only criticism would be if you are using a smaller than standard diameter bar it is unlikely to fit correctly e.g. EZ bar at my gym.,2014-09-12
13018,"Fat Gripz Pro - The Simple Proven Way to Get Big Biceps & Forearms Fast (Winner of The Men’s Health Magazine Home Gym Award 2020) (2.25"" Outer Diameter)",4.7,12563,24.95,Increases the intensity of my workouts without increasing the risk,David Lloyd,5.0,United Kingdom,nan,Verified Purchase,"Brilliant piece of kit. I start my dumbbell work with Fatgripz Ultra, move to the Fat Gripz standard when I can no longer hold the dumbbell and finally move to the dumbbell alone when I cannot hold the dumbbell with the Fat Gripz.",2018-11-29
13019,"Fat Gripz Pro - The Simple Proven Way to Get Big Biceps & Forearms Fast (Winner of The Men’s Health Magazine Home Gym Award 2020) (2.25"" Outer Diameter)",4.7,12563,24.95,Top product...,Handyman Nick,5.0,United Kingdom,Colour: Blue / Black,Verified Purchase,"Im really enjoying using my new Fat Gripz. I only use them for light weight sets, super-sets etc as recommended in the various Youtube videos i watched of people training with them and love the pump i get from using them. All in all, i wish id bought them sooner! Id also recommended this seller.",2020-01-29
